last_name,first_name,street,street_number,occupation,section,honorific,additional_notes
Buss,Carl Richard,,,,Niederlande III. Bezirk (Batavia),Hr.,von Winterthur. Für niederländisch Indien.
de Claparede,Alfr.,Strohgasse,31,ausserordentlicher Gesandter und bevollmächtigter Minister,Oesterreich-Ungarn Gesandtschaft (Wien),Hr. Dr. jur.,v. Genf
Du Martheray,Fern.,Strohgasse,31,Legationsrat,Oesterreich-Ungarn Gesandtschaft (Wien),Hr.,von Rolle
Schwarz,Ladislaus,Strohgasse,31,Kanzler,Oesterreich-Ungarn Gesandtschaft (Wien),Hr.,
Chaudoux,Charles,Via Carradori,5,Konsul,Oesterreich-Ungarn Konsulat (Triest),Hr.,"von Genf. Für die Stadt Triest und deren Gebiet, das Herzogtum Krain, die gefürstete Grafschaft Görz und Gradiska, die Markgrafschaft Istrien und das Königreich Dalmatien."
Märky,Daniel,Parkstrasse,2,Konsul,Oesterreich-Ungarn Konsulat (Prag),Hr.,"von Mönthal (Aargau). Für das Königreich Böhmen, die Markgrafschaft Mähren und das Herzogtum Schlesien."
Haggenmacher,Heinrich,Szemeregasse,22,Konsul,Oesterreich-Ungarn Konsulat (Budapest),Hr.,von Winterthur. Für Ungarn.
Mange,Jules,Rua dos Correeiros,41,Generalkonsul,Portugal (Lissabon),Hr.,"von Genf. Für die Provinzen Belem, Estramadura, Alentejo, Algarve."
Babel,Francois,Rua de Dom Pedro,21,Konsul,Portugal (Porto),Hr.,von Genf. Für alle übrigen Provinzen.
Staub,Jean,Strada Decebal,5,Generalkonsul,Rumänien I. Bezirk (Bukarest),Hr.,"v. Glarus. Für alle rumänischen Bezirke, welche dem Konsulate in Galatz nicht zugeteilt sind."
Rychner,Hans,Strada Michael Bravul,15,Konsul,Rumänien II. Bezirk (Galatz),Hr.,"von Aarau. Für die Bezirke Galatz, Braila und der Dobrudja."
Dupont,Eng.,Troi'tskaja,3,Generalkonsul,Russland I. Bezirk (St. Petersburg),Hr.,"von Genf. Für alle russischen Gouvernemente in Europa und Asien, welche den fünf Konsulaten v. Moskau, Odessa, Riga, Warschau u. Tiflis nicht zugeteilt sind."
Schinz,Konrad,Troi'tskaja,3,Vicekonsul,Russland I. Bezirk (St. Petersburg),Hr.,von Zürich.
Luchsinger,Ferdinand,Ilinka Rybni Peresulok,24,Konsul,Russland II. Bezirk (Moskau),Hr.,v. Glarus. Für die Gouvernemente in Centralrussland.
Wey,Emil,Nadieshdinska,17,Konsul,Russland III. Bezirk (Odessa),Hr.,"von Villmergen. Für die Gouvernemente Astrachan, Bessarabien, Don, Jekaterinoslaw, Charkow, Cherson, Kiew, Kuban, Podolien, Pultawa, Stawropol, Tauris, Tschernigow, Terek, Wolhynien."
Mantel,R. H.,Grosse Sünderstrasse,24,Konsul,Russland IV. Bezirk (Riga),Hr.,"v. Winterthur. Für die Gouvernemente Kurland, Esthland, Livland."
Zamboni,Friedr.,Marszalkowska,127,Konsul,Russland V. Bezirk (Warschau),Ilr.,"von Bevers (Graubünden). Im Königreich Polen: Gouvernemente u. a. Kalisch, Kielce, Lomza, Lublin, Warschau."
Tallichet,Emile,,,Konsul,"Russland VI. Bezirk (Tiflis, Quartier Vera)",Hr.,von Orbe (Waadt). Für Transkaukasien.
Lardet,Chs. Ed.,Calle Victoria,2,Generalkonsul,Spanien (Madrid),Hr.,von Fleurier (Neuenburg).
Häring,Emil,Calle Victoria,2,Vicekonsul,Spanien (Madrid),Hr.,von Aesch (Basel-Land).
Schmid,Juan,Paseo de la Aduana,1,Konsul,Spanien (Barcelona),Hr.,von Schlattingen (Thurgau).
Kramer,Jules-Henri,Master - Samuelsgatan,62,Konsulatsverweser,Schweden und Norwegen (Stockholm),Hr.,von Neuenburg. Für Schweden.
Lunde,Joh.,Ferubanetorvet,2,Konsul,Schweden und Norwegen (Christiania),Hr.,aus Norwegen. Für Norwegen.
Pioda,J. B.,"Hilyer Place, N. W.",2113,ausserordentlicher Gesandter und bevollmächtigter Minister,"Vereinigte Staaten Gesandtschaft (Washington, D. C.)",Hr. Dr. jur.,von Locarno
Oeucher,Walter,"Hilyer Place, N. W.",2113,Legationssekretär,"Vereinigte Staaten Gesandtschaft (Washington, D. C.)",Hr.,von Steckborn (Thurgau)
Sahli,Otto,"Hilyer Place, N. W.",2113,Kanzler,"Vereinigte Staaten Gesandtschaft (Washington, D. C.)",Hr. Dr.,
Bertschmann,Jak.,Exchange Place,18,Konsul,Vereinigte Staaten Konsulat (New York),Hr.,"von Basel. Für die Staaten New York, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut."
Handrich,Hermann,Exchange Place,18,Kanzler und Einwanderungs-Kommissär,Vereinigte Staaten Konsulat (New York),Hr.,von Zürich.
Robert,James-Eugene,Exchange Place,18,Vicekonsul,Vereinigte Staaten Konsulat (New York),Hr.,v. Chaux-de-fonds.
Koradi,R.,Fourth and Wood Streets,,Konsul,Vereinigte Staaten Konsulat (Philadelphia),Hr.,v. Oberneimforn (Thurgau). Für die Staaten Pennsylvania und New Jersey.
Höhn,Emil,Customhouse Street,535,Konsul,Vereinigte Staaten Konsulat (New Orleans),Hr.,"v. Wädensweil (Zürich). Für die Staaten Louisiana, Alabama, Arkansas, Mississippi."
Diem,F. J.,Main Street,420-428,Konsul,Vereinigte Staaten Konsulat (Cincinnati),Hr.,"v. Neuenstadt. Für die Staaten Ohio, Indiana."
Buff,Jac.,Chestnut Street,620,Konsul,Vereinigte Staaten Konsulat (St. Louis),Hr.,"v. Wald (App. A.-Rh.). Für Missouri, Kansas, Nebraska und südlichen Teil von Illinois."
Hoiinger,Arn.,Washington Street,165,Konsul,Vereinigte Staaten Konsulat (Chicago),Hr.,"v. Liestal. Für Michigan, Wisconsin, Iowa und nördlichen Teil von Illinois."
Müller,Ulr.,Strand,2125,Konsul,"Vereinigte Staaten Konsulat (Galveston, Texas)",Hr.,von Winterthur. Für den Staat Texas.
Borei,Antoine,Montgomeiy Street,311,Konsul,Vereinigte Staaten Konsulat (San Francisco),Hr.,von Neuenburg. Für Kalifornien und Nevada.
Baumberger,J. C.,Sixth Street,616,Konsul,Vereinigte Staaten Konsulat (Louisville),Hr.,von Dübendorf (Zürich). Für Kentucky und Tennessee.
Bircher,Carl,Washington Street,242,Konsul,"Vereinigte Staaten Konsulat (Portland, Oregon)",Hr.,"von Stansstad (Nidwalden). Für Oregon, Washington und Idaho."
Stamm,Gottfried,Smith Avenue,105,Konsul,"Vereinigte Staaten Konsulat (St. Paul, Minn.)",Hr. Dr. med.,"von Thayngen (Schaffhausen). Für Minnesota, Nord- und Süd-Dakota und Wyoming."
Riethmann,E. J.,Stout Street,2030,Konsul,Vereinigte Staaten Konsulat (Denver),Hr.,"von Lausanne. Für Colorado, Arizona, New Mexiko und Utah."
Sprüngli,Emil,,,Konsul,Vereinigte Staaten XV. Bezirk (Manila),Hr.,von Zürich. Für die Philippinen.
Preisig,Johannes,,,Vicekonsul,Vereinigte Staaten XV. Bezirk (Manila),Hr.,von Schönengrund (App. A.-Rh.). Für die Philippinen.
Choffat,Jos.,Calle Maipü,789,Ministerresident und Generalkonsul,Argentinien Gesandtschaft (Buenos-Aires),Hr. Dr. jur.,von Pruntrut.
Flury,Franz,Calle Maipü,789,Kanzler und Vice-Konsul,Argentinien Gesandtschaft (Buenos-Aires),Hr.,von Klein-Lützel (Solothurn).
Kurth,Joh.,,,Vicekonsul,Argentinien Konsulat (Cordoba),Hr.,"von Attiswyl (Bern). Für die Provinzen Cordoba, Santiago del Estero, Tucuman."
Galletti,Emil,Calle Suipacha,95,Vicekonsul,Argentinien Konsulat (Mendoza),Hr.,"v. Origlio (Tessin). Für die Provinzen San Luis, Mendoza, San Juan."
Chiesa,Pietro,Calle San Lorenzo,1058/62,Vicekonsul,Argentinien Konsulat (Rosario),Hr.,v. Chiasso (Tessin). Für Departemente der Provinz Santa Fe.
Hugentobler,Albert,,,Vice-Konsul,Argentinien Konsulat (Esperanza),Hr.,von Schwarzenbach (St. Gallen). Für übrige Departemente der Provinz Santa Fe.
da Costa,Frank,Maison la Rocque da Costa & Cie,,Konsul,Brasilien I. Bezirk (Para),Hr.,"(aus Brasilien). Für die Staaten Para, Amazonas, Maranhao, Piauhy."
Amstein,Emil,Rua Marquez d’Olinda,7,Konsul,Brasilien II. Bezirk (Pernambuco),Hr.,"von Wyla (Zürich). Für die Staaten Pernambuco, Ceará, Parahyba do Norte und Rio Grande do Norte."
Massini,Hans,Rua do Conselheiro Dantas,27,Konsul,Brasilien III. Bezirk (Bahia),Hr.,"von Basel. Für die Staaten Bahia, Alagoas, Sergipe."
RafFard,Eugene Emile,Tina General Camara,62,Generalkonsul,Brasilien IV. Bezirk (Rio de Janeiro),Hr.,"von Genf. Für die Staaten Rio de Janeiro, Espirito Santo, Minas Geraes, Goyaz, Matto Grosso, São Paulo."
Wildberger,Arnold,Kua 25 de Margo,28,Vicekonsul,Brasilien Unter dem Generalkonsulat (Santos),Hr.,von Schaffhausen. Für den Staat São Paulo.
Luchsinger,Fritz,Rua Marechal Floriano,125 et 127,Konsul,Brasilien VI. Bezirk (Rio Grande do Sul),Hr.,von Glarus. Für den Staat Sao Pedro de Rio Grande do Sul.
Luchsinger-Wunderly,Paul,Rua Marechal Floriano,125 et 127,Vice-Konsul,Brasilien VI. Bezirk (Rio Grande do Sul),Ilr.,von Glarus.
Sinn,Louis Ernest,Calle Esmeralda,42 u. 44,Generalkonsul,Chile (Valparaiso),Hr.,von Rossemaison (Bern). Für die Provinzen Malleco und Cautin.
Widmer,Juan,,,Vicekonsul,Chile (Traiguen),Hr.,von Diemtigen (Bern). Für die Provinzen Malleco und Cautin.
Keller,Alfred,Aveniala Sur,6,Konsul,Guatemala (Guatemala),Hr.,von Pfyn (Thurgau).
Kern,Alfred,la Calle de Plateros,1,Generalkonsul,Mexiko (Mexico),Hr.,von Basel.
Perret,Fröddric Aug.,CasiJlo,149,Konsul,Paraguay Konsulat (Asuncion),Hr.,von Locle.
Wettstein,German,Cerro,120,Konsul,Uruguay Konsulat (Montevideo),Hr.,von Wallisellen.
Kammermann,Ed.,,,Vicekonsul,Uruguay Konsulat (Paysandu),Hr.,von Eggiwyl (Bern).
Imhof,Hermann,Calle 18 de Julio,300,Vicekonsul,Uruguay Konsulat (Nueva Helvecia),Hr. Dr. med.,von Aarau.
Ritter,Paul,Bluff,56,Generalkonsul,Japan (Yokohama),Hr. Dr. jur.,von Basel.
Borei,Jules,Rue de Livourne,73,Generalkonsul,Kongostaat (Brüssel),Hr.,v. Neuenburg u. Couvet.
von Montgelas,Eduard,Rainmattstr.,3,Ministerresident (Bayern Gesandtschaft),Vertretung des Auslandes in der Schweiz (Bayern),Hr. kgl. Geheimer Legationsrat Graf,
von Lalaing,,Amthausgasse,26,ausserordentlicher Gesandter und bevollmächtigter Minister,Vertretung des Auslandes in der Schweiz (Belgien),Seine Excellenz Herr Graf,
Garnier-Heldewier,Alb.,Amthausgasse,26,Legationssekretär,Vertretung des Auslandes in der Schweiz (Belgien),Ilr.,
Gerster,Karl,Amtbausgässchen,5,Konsul,Vertretung des Auslandes in der Schweiz (Belgien),Hr.,Für den Kanton Bern.
von Bülow,A.,Christofteigasse,2,ausserordentlicher Gesandter und bevollmächtigter Minister,Deutsches Reich Gesandtschaft,S. Exc. Ilr. Legationsrat,
von und zu Bodmann,,Christofteigasse,2,Legationssekretär,Deutsches Reich Gesandtschaft,Freiherr,
von Bülow,V.,Christofteigasse,2,Attache,Deutsches Reich Gesandtschaft,Hr. Leutnant,
v. Beaulieu-Marconnay,,Christofteigasse,2,Militär-Attache,Deutsches Reich Gesandtschaft,Hr. Generalstabshauptmann Freiherr,
Hammerdörfer,C.,Christofteigasse,2,Kanzleivorstand,Deutsches Reich Gesandtschaft,Ilr.,
Rollhausen,Th.,Christofteigasse,2,Kanzler,Deutsches Reich Gesandtschaft,Hr. Hofrat,
Wittstock,Jul.,Christofteigasse,2,Kanzler,Deutsches Reich Gesandtschaft,,
